itineraryId,flightNumber,airline,destination,train,hotel,hotelPricePerNight,totalCost,travelDate
532890fa-e758-4ee2-8c2c-a467d0cf207b,QQ8230,Reno Air,CUN,Train #456,"Walters, Montoya and Martinez Hotel",327.9,618.54,2025-04-08T13:13:00
8b64d6fb-d9fb-4e82-b3b2-68605cd35e32,IB1138,Iberia,LAX,Train #123,Jones Ltd Hotel,159.08,571.02,2025-01-12T16:38:00
b68ea05e-2623-4b44-ae03-91119627ba66,XJ3479,Mesaba Airlines,MEX,Train #123,None,,355.72,2025-06-04T01:33:00
1fb9052d-0c37-4550-9b27-ebb4bbea80be,QK7308,Air Canada Jazz,MIA,Train #456,"Perry, Salazar and Ortiz Hotel",70.05,735.99,2025-12-13T05:32:00
1dc9804d-4777-4ffb-8c76-2dffe4400dfb,OY1234,Omni Air International,CUN,Train #456,"Mercer, Dominguez and Clark Hotel",171.66,689.23,2025-11-08T15:33:00
6e0cb7a8-6b79-40b7-a0c3-082ec7ca05b5,AF2741,Air France,LAX,Train #123,None,,1587.82,2025-11-20T18:33:00
21a2aeb4-724c-432f-9da7-a4fa6d607602,EV9998,Atlantic Southeast Airlines,AMS,None,"Clayton, Hudson and Sims Hotel",280.66,504.99,2024-04-30T17:13:00
b0a03c70-6a6c-49a5-9f27-871bd350badc,US8255,US Airways,PTY,Train #123,Walker-Jenkins Hotel,249.63,455.52,2025-01-26T04:56:00
9c427015-bd56-49d3-93f6-aee4c97e712a,OZ7475,Asiana Airlines,LAX,None,"Evans, Rivers and Reese Hotel",305.55,1801.12,2024-05-12T09:55:00
dbb4fa42-e369-4373-8c1b-5f7f03688501,WS5001,WestJet,YYZ,Train #456,None,,213.06,2025-11-29T08:27:00
a57825bc-bf8c-4fe1-bd76-02c92784d65b,XJ6774,Mesaba Airlines,LAX,None,"Wilson, Henderson and Martinez Hotel",324.38,1335.63,2025-09-23T11:04:00
fa1b362c-0744-403f-aa20-bcca6a79b379,UA4571,United Airlines - Pre 07/01/2013,LHR,None,None,,286.08,2024-08-14T06:25:00
a4cde227-dce0-44db-aaa2-5cfc885b3415,CP1118,Compass Airlines,LAX,Train #123,Thompson Group Hotel,225.61,557.34,2024-12-03T09:09:00
f6a60395-66e3-4205-87b8-0acd0a384632,OH1636,Comair,DOH,None,Hall-Sheppard Hotel,472.72,874.1,2025-08-29T07:09:00
87693274-d224-4078-a7a6-d791acb2d962,WN8876,Southwest Airlines,SJO,None,None,,687.82,2024-03-01T06:43:00
69843d89-831f-4fb6-bab7-5bc66901d899,VN7745,"Samsic Airport America, LLC",LAX,Train #123,Leon and Sons Hotel,399.23,687.17,2024-11-06T17:11:00
09b9a6cd-681b-420e-9590-5a325d0942e8,CI6519,China Airlines,JFK,None,"Dennis, Cobb and Jefferson Hotel",286.24,974.36,2025-11-06T22:39:00
c6f0d414-faee-4686-9ab8-b36abf2ca56e,AX8358,Trans States Airlines,CUN,None,None,,253.58,2025-06-27T13:48:00
5f77d386-64e6-4d12-bd18-d7006e9c3164,S6468,Star Air,YUL,Train #456,"Flores, Clark and Allison Hotel",65.32,514.67,2024-10-26T02:03:00
4c6c5662-2401-453e-afd6-5118eca652d3,UA3705,United Airlines,DOH,None,Rich Group Hotel,291.69,544.06,2024-01-09T16:49:00
80adc406-566d-45d5-9af3-0c55198e3752,VS1607,Virgin Atlantic,PTY,Train #456,Hill PLC Hotel,346.45,717.28,2025-05-03T11:32:00
5bab6462-1819-4e25-9a78-4340f11948ea,WN8531,Southwest Airlines,LAX,None,"Hardin, Jackson and Graham Hotel",239.27,939.52,2025-04-15T23:01:00
b6e670bf-7537-412e-a81a-5e597b3a1c69,UA3022,United Airlines,YUL,None,None,,314.86,2025-11-06T00:47:00
f73b24c1-7c36-4627-80ab-d4446a1aae65,XJ5884,Mesaba Airlines,LAX,Train #456,"Lawson, Bates and Johnson Hotel",303.12,570.48,2025-03-19T01:38:00
7be52629-2e9d-4f1e-8d0b-1c57ed481fa5,OH1204,Comair,SIN,Train #456,Bennett-Goodwin Hotel,83.73,1102.69,2025-05-13T20:50:00
5dcc976d-ae32-4e17-b3bd-4c29e5057c26,SE5508,XL Airways France,NRT,None,"Hoffman, Brewer and Anthony Hotel",124.93,364.85,2025-07-14T17:10:00
0fe2ff91-ac37-47c7-b04d-125e957ddc41,WO8874,World Airways,YUL,Train #123,Andrews-Bush Hotel,399.46,660.75,2025-08-12T20:13:00
d705ad05-5d13-4d3f-be40-0c04ed6d3f95,TA9965,"TACA International Airlines, S.A.",DEL,Train #123,None,,252.47,2024-09-18T10:05:00
9d5a3183-a1f7-4328-9225-4e724352fb43,F8384,"Flair Airlines, Ltd.",PTY,Train #456,None,,209.37,2025-10-14T11:45:00
624b9c78-f9b8-48c9-9da5-f507fb8a4e89,QR8701,Qatar Airways,CUN,Train #456,Scott Group Hotel,349.84,577.07,2024-06-07T13:18:00
1038648b-f70e-4339-915b-33cc880251bf,OH4824,Comair,MEX,Train #456,Patrick-James Hotel,116.02,1612.87,2025-07-13T20:50:00
60b78f68-8489-487e-a95c-f786485fe173,BA3721,British Airways,PTY,Train #123,None,,977.33,2024-04-07T07:20:00
10af87a7-c1cf-4ae2-8337-a3bbdb0e31a5,TS2100,Air Transat,SJO,Train #456,Santana-Cooper Hotel,178.85,1821.8,2025-09-22T21:58:00
712a30c5-26bb-4ba2-a23d-13bbb6dc2851,G4586,"Samsic Airport America, LLC",LAX,Train #123,"Hicks, Willis and Ray Hotel",91.17,1518.02,2024-10-16T05:19:00
da802f94-1b44-486a-a20a-4dfc9c1a60d3,LX7277,Swiss International,LAX,Train #123,None,,404.58,2024-05-18T22:05:00
24520b0e-ae44-4ee4-bbc7-c441f3b6684f,5Y394,"Atlas Air, Inc",HKG,Train #123,"Lane, Baker and Gonzalez Hotel",449.62,1665.71,2025-01-25T03:28:00
40eb1267-3c92-4034-8366-2a77dc43a2c0,CP5120,Compass Airlines,DOH,Train #456,Reyes-Patterson Hotel,95.74,459.62,2024-09-24T07:37:00
bc42cd64-fb1b-4a0a-b5e7-44031971b9c8,ZW3071,Air Wisconsin,LAX,Train #123,"David, Lawrence and Jones Hotel",398.53,1968.57,2024-07-01T08:08:00
1f3f8ad2-c0b9-4887-a03c-2d8bdcd9dfb9,F94100,Frontier Airlines,LAX,Train #456,"Key, Rollins and Howard Hotel",447.62,861.9,2025-10-22T17:02:00
b250bbe2-8e22-4159-aa7d-bc2d054d1b6e,LY4628,Norwegian Air UK Ltd,LHR,None,Taylor Inc Hotel,304.67,567.45,2025-10-08T12:20:00
03620437-8402-47c2-b231-4e15e86fa1b6,AY6563,Finnair,SIN,Train #123,None,,1265.19,2024-04-24T05:55:00
47a2baa2-ac8f-4050-950d-02d48de8a656,XE3994,ExpressJet Airlines,YVR,None,None,,1246.36,2024-06-04T15:09:00
cf7ed510-8666-455e-b5db-24c88916c04d,EK9394,Emirates,MEX,Train #456,None,,963.89,2025-01-17T22:38:00
7db51f9c-776a-465f-8c66-32451f44c9aa,AI3032,Air India Limited,DXB,None,None,,1414.67,2025-03-03T09:50:00
de0066de-7879-4ef0-b580-52877e3e3e0e,CZ5994,China Southern,LHR,None,None,,158.37,2024-09-26T17:12:00
a40e1ba6-2cb6-42de-b780-997de41b5309,MQ1393,American Eagle Airlines,CUN,Train #456,None,,297.58,2025-04-03T02:35:00
18aad3a6-3a45-41ec-921c-4ccaa75e9d77,EV5873,Atlantic Southeast Airlines,FRA,Train #123,"Griffin, Sellers and Bates Hotel",153.88,1357.72,2025-05-12T12:36:00
ee3a42d7-c35d-4346-9d3b-f08884191c1d,9W5872,Jet Airways,FRA,Train #456,None,,292.55,2024-09-08T15:24:00
1b20bdd2-595f-40bf-8c16-731e9431e389,ZG2882,ZIPAIR Tokyo Inc,YVR,Train #456,Jordan and Sons Hotel,273.96,436.26,2024-05-17T15:04:00
b938ef8b-ecec-4e07-b3b4-a678fc1f47c0,HX6073,Hong Kong Airlines Limited,DOH,None,"Lee, Saunders and Terry Hotel",147.19,290.75,2025-05-29T09:28:00
6b63a2a3-1d40-44cd-ab5b-3d716480de14,LP6839,LAN Peru,CUN,Train #123,None,,394.0,2025-03-24T16:33:00
50d1f15c-309d-4307-819b-09dbdc554f96,9W7697,Jet Airways,LAX,Train #123,None,,1547.86,2024-05-11T23:44:00
33b4e7d9-8e79-4794-89a4-dead8bfb4aec,YP1806,Sports Jet,LAX,Train #456,"Williams, Knight and Thomas Hotel",194.08,1102.01,2025-10-05T10:05:00
4c635429-12e1-4d04-8ab1-36a7bf7f6340,MQ759,"Envoy Air, Inc.",LAX,None,Anderson Group Hotel,389.76,1338.87,2024-03-28T01:41:00
5aaa4160-5f95-463e-be3f-99e8809800ff,AX9836,DB Air,HKG,Train #123,None,,962.33,2024-04-21T20:35:00
f0392f98-3808-42b0-b35e-dc931c696ca7,JX3047,Starlux Airlines Co. LTD,MEX,Train #456,Davis Ltd Hotel,181.14,619.48,2025-01-03T19:28:00
055d4964-ed45-463a-9951-3065b58974c1,EV8565,Air Italy S.P.A,LAX,Train #123,"Hernandez, Meza and Savage Hotel",110.75,451.39,2024-10-09T06:32:00
3f156324-b900-48eb-b3c7-400c9ee8e875,WO5378,World Airways,SJO,None,None,,1354.12,2024-08-13T11:19:00
7a1183cd-fc2b-4a64-ad9c-fcffa86e2ec6,SE1161,XL Airways France,NRT,Train #456,"Garrison, Marshall and Browning Hotel",427.5,1501.93,2025-07-28T04:46:00
29c685fe-f9e5-4087-8fc1-d4d39ac237e4,JL4316,Japan Airlines,YYZ,Train #456,Pollard-Bennett Hotel,246.16,1611.95,2025-10-27T00:27:00
95300930-6e50-4889-8506-6244a4fc2d2d,9W6382,Sports Hawk,LAX,None,Lopez and Sons Hotel,323.11,456.44,2025-02-16T21:54:00
256ed944-3ba3-49b8-b695-3b30aefafb1e,NH8472,"All Nippon Company Airways, Ltd.",MIA,None,Cline and Sons Hotel,160.8,533.93,2025-10-30T14:36:00
2714272d-002e-48d4-ae7e-8bb8d239f38a,CP2782,Canadian Airlines,DOH,Train #123,Miranda Group Hotel,180.77,1292.83,2025-06-01T04:04:00
2d676d1b-8a58-4b00-96c8-6b0dd306a14d,AS2845,Alaska Airlines,DXB,None,Mccarty Ltd Hotel,59.79,444.25,2025-05-14T13:22:00
69f1b60f-a3e6-446d-b53b-7427d8a2818f,YX5589,Midwest Airlines,PTY,Train #456,None,,205.82,2024-11-20T22:48:00
eade02fa-bf49-486b-abef-757552f2c487,BF4598,French Bee,HKG,Train #123,Moss and Sons Hotel,473.86,774.92,2025-12-26T17:07:00
de8b8403-153c-4274-8a9b-00dc2ec60087,VX5990,Virgin America,LAX,None,None,,297.14,2025-12-16T16:45:00
5ed91382-a1f4-4bbb-b697-1395238b8fe0,EK2904,Emirates,YVR,Train #456,"Watson, Martin and Freeman Hotel",219.09,519.02,2024-04-01T05:26:00
fb9b2767-d22c-4d70-ab28-fc5963a1558d,N76920,National Airlines,DEL,Train #123,"Goodwin, Hull and Vega Hotel",381.07,514.81,2024-11-22T19:40:00
10ee660c-5cbc-4ca1-aed0-2f5fe34b8607,BR8614,EVA Airways,LAX,None,Johnson Group Hotel,160.53,581.39,2024-05-13T02:41:00
999b706a-7931-4ee9-a53a-4084c8455ee4,NH323,"All Nippon Company Airways, Ltd.",YYZ,None,Gregory-Walter Hotel,94.62,266.22,2025-06-30T19:48:00
e436fda4-df42-45d0-a7f6-4244be8bab30,AM4311,Aeromexico,YVR,Train #456,Mendoza-George Hotel,324.85,588.95,2024-09-20T02:23:00
61b4d89c-b521-4bd4-bb39-5754fa75135a,JL6161,Japan Airlines,YYZ,Train #456,"Walker, Combs and Johnson Hotel",403.6,906.06,2025-09-18T17:23:00
2e4a8c80-c1b9-4cd4-aa0b-f5cb6de7c85c,US891,Allegro Airlines,LAX,Train #456,"Rivera, Smith and Kennedy Hotel",422.54,579.93,2025-04-13T05:43:00
c295b025-2be3-4290-a1ff-c8eae0bf192d,PR6269,Philippine Airlines,DEL,None,"Le, Khan and Alvarado Hotel",422.72,980.4,2024-02-13T16:43:00
128da1e6-d35d-4ce5-8e64-d188cd98498f,AI5666,Air India Limited,SJO,None,Cervantes Group Hotel,83.0,1447.44,2025-06-11T12:58:00
a74db619-8e67-4b89-8149-13909f33649d,QX8001,Horizon Air,LAX,Train #123,Harper Group Hotel,76.09,1413.28,2024-07-14T19:20:00
2e0cb179-83fe-419c-9f26-a53ef2c10200,WS1232,WestJet,AMS,Train #123,English Group Hotel,196.73,587.82,2024-12-03T20:42:00
89067a4e-2249-41a9-b4bd-fe1054f9dc47,4O9693,ABC Aerolineas S.A. de C.V. dba Interjet,LAX,None,"King, Washington and Lowery Hotel",357.72,705.92,2025-09-06T07:34:00
3cac76fe-e280-4cd5-860a-ade730e0231d,EI7709,"China Eastern Airlines, Inc",LAX,Train #456,"Payne, Martin and Stewart Hotel",483.22,1401.48,2025-01-11T18:00:00
62d72f7b-90ab-47b8-a24b-a6655bbfa230,SY5862,Sun Country Airlines,MIA,Train #456,Ingram Ltd Hotel,471.22,1727.6,2025-02-06T13:54:00
de872403-ffb0-42ad-8fe2-33ad42789fda,QQ8503,Reno Air,PTY,Train #123,Cooper-Wells Hotel,143.38,1170.35,2024-09-16T06:26:00
a66b2cb7-32b4-45f0-9f58-153b86a41e91,FI3458,Icelandair (Inactive),CUN,Train #123,"Mcbride, Edwards and Perkins Hotel",317.91,583.46,2024-06-22T14:38:00
7016e974-d2a8-47cc-bbb0-d99446cd3e3c,B66579,JetBlue Airways,FRA,Train #456,Mckee LLC Hotel,195.78,330.32,2025-11-17T17:26:00
851b6785-7b6f-45d7-abb6-5d4054797c72,VX6215,Virgin America,YVR,Train #123,None,,1533.23,2024-04-07T15:58:00
656fb98b-b2d1-4eb0-b8e4-6e4417838180,5Y2688,"Atlas Air, Inc",MEX,None,Jordan PLC Hotel,68.65,698.82,2024-02-01T18:47:00
28780be4-de2b-4dbc-b904-c3312d541b6e,EY6060,Etihad Airways,MIA,Train #123,Khan-Harris Hotel,148.28,488.82,2025-04-21T07:06:00
3b32e377-67ea-48f8-9451-a936754d42e7,SS9520,Corsairfly,MIA,Train #123,"Johnson, Bryant and Mason Hotel",353.28,1161.29,2025-03-19T00:06:00
4d22d5d1-094c-418c-87a3-dd2605d5e726,DE8049,Condor Flugdienst GmbH,CUN,Train #456,None,,372.31,2024-01-29T05:01:00
107ad614-46a4-4428-a4db-df16db7bcec1,QX8976,Horizon Air,LHR,None,Smith LLC Hotel,182.92,1691.4,2024-10-28T17:24:00
c380115c-d5c3-4961-bafc-dedda54e90be,QK7308,Air Canada Jazz,MIA,Train #456,Wright-Davis Hotel,298.47,1066.75,2025-12-13T05:32:00
6028359c-f351-4eaf-bc30-b654b456d643,DE5715,Condor Flugdienst GmbH,DOH,Train #123,Clark-Davis Hotel,471.86,860.48,2024-10-15T10:15:00
f70c71f5-17dd-44da-8935-04e54da9e29a,FI8710,Icelandair (Inactive),LAX,None,None,,1447.83,2024-05-31T06:46:00
23329c02-9558-4bd5-b81e-1fa843ce77a5,AB6449,Air Berlin,LAX,Train #456,Hayes LLC Hotel,103.85,450.38,2025-04-08T16:53:00
9fb92c59-653d-43d7-a640-97306ee15d81,FI4984,Icelandair EHF,LAX,None,None,,128.14,2025-08-31T10:02:00
e501128d-5607-4a57-9744-c341b32314bc,NW2527,Northwest Airlines (became Delta),MEX,Train #456,"Mayo, Kelly and Lin Hotel",70.25,475.84,2025-01-29T17:44:00
3028da43-9945-45ce-9450-3459739462e9,MX3376,"Breeze Aviation Group, Inc.",SJO,None,"Ball, Donovan and Stanley Hotel",171.7,464.62,2024-10-02T18:28:00
e86187f5-50fc-4569-aca5-aeb773d32899,US4707,US Airways,DXB,None,"Horton, Adams and Lowery Hotel",167.78,1411.05,2024-07-15T04:40:00
57974a51-ca0d-4390-af5e-d0bc3c8af4a6,SE9136,XL Airways France,PTY,Train #456,Wolfe-Rodriguez Hotel,386.7,554.44,2024-10-20T19:10:00
51e3c469-1f5a-49ac-bb3a-74546347deb8,TW6432,TWA,DOH,Train #123,Vargas-Smith Hotel,321.06,1672.92,2024-03-15T19:09:00
fa254569-f7c7-4b4d-bf12-7f30e9b38bba,HQ2951,Harmony Airways,PTY,Train #123,May-Dixon Hotel,70.07,644.67,2024-03-05T10:55:00
bed8fb68-5eeb-4818-8f89-806392f2a214,OO739,SkyWest Airlines,LAX,Train #456,None,,1287.62,2025-10-04T08:12:00
3a9037f1-cf8b-456f-9b86-46187dfa3b16,N72276,National Airlines,ORD,Train #123,None,,1369.73,2025-01-13T15:44:00
e43bf7b1-74a0-4c9a-a4f9-0ce58661daf4,OH2841,Comair,HKG,Train #456,None,,1141.02,2025-12-04T18:30:00
426033c1-dd40-4e21-87ff-e007feab69f9,YX930,Midwest Airlines,LAX,Train #456,None,,267.7,2025-07-14T09:11:00
5f07737a-61f8-4c23-9443-f4cc9100ba96,F92193,Frontier Airlines,SJO,Train #456,Maynard-Jones Hotel,311.32,755.41,2025-12-15T03:39:00
237552c3-1677-4ee5-873d-7e38b69f5af9,AY7566,Sports Hawk,LAX,None,Gray-Stewart Hotel,124.67,729.17,2025-02-02T01:10:00
ebcf64cb-6b02-48d5-b003-46738bb7c562,DL5918,Delta Air Lines,LAX,None,"Johnson, Cooper and Jackson Hotel",209.31,577.5,2024-03-19T20:20:00
c2a32b38-9b48-4eed-8c4d-f13f8f9ab89d,AY1634,Finnair,PTY,Train #456,Hansen-Vaughn Hotel,487.35,607.78,2024-05-01T19:42:00
b6ee334b-eed6-4575-8485-31cfb64c973c,TP7430,TAP Air Portugal,SJO,Train #123,Smith and Sons Hotel,178.24,505.75,2024-02-15T00:32:00
f2a372b7-b978-4001-be1c-046fe98f42b3,OH4572,Comair,NRT,Train #456,Gonzales-Mora Hotel,143.88,433.4,2024-08-13T21:25:00
989d78c9-035f-44d8-929f-563a80e58993,QF8777,Qantas Airways,CUN,Train #456,None,,454.14,2025-07-20T04:49:00
ff4c550a-1ade-4258-ac8f-9644a8144d6b,TP8825,TAP Air Portugal,MEX,Train #456,Austin-Stone Hotel,153.62,474.73,2024-11-21T09:10:00
e2105299-44cd-446e-b7d0-54495405871d,ZW1070,Air Wisconsin,LAX,None,None,,100.6,2025-04-14T11:50:00
b8d39d71-fe4e-4021-9a42-81aee39b0199,AM7625,Aeromexico,LHR,Train #456,None,,640.69,2024-10-15T20:46:00
24b90f59-c43a-41b7-9ffe-b1b4392df90c,QR653,Qatar Airways,AMS,Train #123,"Miller, Tate and Santos Hotel",453.4,1107.58,2025-06-29T03:12:00
7a720583-0aa2-44f7-8829-f0cfa3dbc930,A84566,Ameriflight,DOH,Train #123,None,,344.92,2024-12-13T16:04:00
39e912b3-a518-4f14-bcaf-af7ef9a6615a,Z02565,"Norse Atlantic UK, Ltd.",NRT,Train #456,James-Powell Hotel,169.62,842.3,2025-02-17T13:03:00
38b18cca-4af5-40f9-a66d-50eaba6906f0,EK1679,Emirates,YUL,None,None,,289.23,2024-05-30T17:21:00
d43c168f-064b-4e23-a594-e4e6505a7974,AS9136,Alaska Airlines,LAX,Train #123,Hodge Inc Hotel,274.32,1271.72,2025-08-15T15:56:00
32f01df4-6eb0-4abe-987b-754fbf6da3bd,MU8992,China Eastern,LAX,Train #123,Barton and Sons Hotel,345.84,1635.32,2024-08-20T20:16:00
51fe8f4a-77b7-499c-8f84-31a3b84e8aeb,AB3090,Swissport USA,LAX,Train #123,Garza-Barber Hotel,180.45,666.14,2024-07-30T12:49:00
3a419274-8edd-4e43-84e1-004db6996274,NK2916,Spirit Airlines,LAX,Train #123,"Daniels, Lin and Fletcher Hotel",464.71,1408.47,2024-07-25T20:09:00
10525b3e-63bc-430f-99b7-6d1d1f9503db,TP5021,TAP Air Portugal,DXB,Train #123,Smith Group Hotel,51.6,422.21,2024-01-18T04:49:00
3db6ff05-00c5-40db-94b3-f3ab5ff47cb2,FI4846,Icelandair EHF,YYZ,None,Davis Inc Hotel,180.68,939.54,2025-04-07T04:34:00
67749e6d-222c-47fb-9a47-71a64c02b98d,VN3096,Vietnam Airlines JSC,PTY,None,"Singh, King and Freeman Hotel",385.01,576.65,2024-12-27T05:42:00
392229ed-6dc7-4f3f-a209-896794c71679,OH5679,Comair,CUN,None,None,,406.23,2025-02-14T16:22:00
e50b52b9-6ff3-4617-a70d-1595cbbb0387,AI9090,Air Italy S.P.A,YYZ,Train #456,"Clark, Wilson and Elliott Hotel",345.78,510.99,2025-07-14T03:47:00
157b7c9d-0e0f-4093-bd9e-6d85dca635a7,QF1667,Qantas Airways,AMS,Train #456,Weaver Inc Hotel,436.13,1862.7,2024-10-31T00:12:00
d9d1a76f-03ea-4754-83dc-9ed857a571b1,CI1323,"Samsic Airport America, LLC",DXB,Train #123,Johnson-Ross Hotel,348.57,1501.36,2024-01-03T10:41:00
26157775-e221-4357-ade2-bbe419b18527,OO2297,Sports Hawk,CUN,None,Coleman-Miller Hotel,98.88,848.51,2024-11-25T15:53:00
8976ba98-ae2f-4fbb-b43d-32a28aea5303,MX8036,"Breeze Aviation Group, Inc.",ORD,None,Cervantes-Cunningham Hotel,498.64,1330.43,2025-09-11T03:00:00
948ad228-a65c-4693-a9c9-bce6d96bb4d0,AY1388,Finnair,DOH,None,None,,362.71,2024-06-06T23:48:00
f058c856-98fa-4602-a79a-d7a1f22652fe,AX1429,Trans States Airlines,LAX,None,None,,965.27,2025-09-19T08:02:00
485e3bd3-a1ba-4494-83a6-df5d73e31094,CA1159,Trego Dugan Aviation,AMS,Train #456,"Sharp, Herrera and Carroll Hotel",236.83,475.92,2024-10-29T09:34:00
c02228be-f67d-4cc0-93f9-799d210d9437,YV9838,Mesa Airlines,DXB,Train #456,Howe and Sons Hotel,149.54,1193.95,2024-01-25T14:16:00
7a53c8b1-3645-4cc2-9ed0-20becb8c8f14,QF1409,Qantas Airways,LAX,Train #456,None,,1153.78,2024-03-29T14:59:00
8de3e451-b778-46c3-bc79-b973cc2e90ce,FJ6317,Air Pacific Limited dba Fiji Airways,CUN,None,Vaughn-Choi Hotel,56.34,1420.74,2024-04-01T16:40:00
551cd052-684e-45f0-ad22-30c5b5d70a24,Z07889,"Norse Atlantic UK, Ltd.",LAX,None,Miller Group Hotel,368.93,811.03,2024-11-26T17:32:00
40d92b82-c587-4300-842f-c7f614dffc4c,MX1284,"Breeze Aviation Group, Inc.",LAX,None,Lee LLC Hotel,200.95,548.02,2024-01-13T08:04:00
90afb93c-2807-4380-89a6-77cc4d33b8fc,ZW2161,Air Wisconsin,SIN,Train #456,Woodard Inc Hotel,312.67,535.1,2025-08-06T20:20:00
4e31d856-efdf-48f9-8c7b-dd591c3c4fe8,NJ3131,Pacific Aviation,PTY,Train #456,None,,328.72,2025-06-17T08:40:00
a4bc4ce5-c912-41dc-b8c2-5ef019a5374e,KE869,Korean Air Lines,AMS,Train #456,"Wood, Garcia and Mclaughlin Hotel",163.88,1052.37,2025-11-28T15:24:00
b6364584-3461-4823-b0f8-576b5181385e,A82936,Ameriflight,DOH,Train #123,None,,999.83,2024-12-14T19:45:00
65c76bf3-f168-4fe5-b5d8-385b56525999,VS4922,"China Eastern Airlines, Inc",LAX,Train #456,Juarez LLC Hotel,363.15,739.07,2025-06-26T15:30:00
e47fed3d-3eb8-4ee8-8246-3fffaa493811,FI7760,Icelandair EHF,LAX,Train #123,None,,385.05,2024-11-25T23:26:00
5fb0a8c8-40cf-4a34-a261-f39b9f56ec90,OO9540,SkyWest Airlines,LAX,None,None,,116.79,2025-08-21T09:05:00
f0f554b4-acb0-4884-9c30-48f8f8b923db,AZ8433,Alitalia Airlines,YUL,None,Stewart-Hayes Hotel,283.28,408.46,2024-12-02T10:16:00
62b52cc3-06e2-4f07-b909-d832a736f221,UA1438,United Airlines,CUN,Train #456,"Carlson, Hall and Miller Hotel",423.64,1389.2,2025-12-13T07:31:00
9f633515-0bc9-4144-a3fc-335898c18958,CZ3787,China Southern,FRA,None,Adkins Group Hotel,151.85,550.91,2025-04-13T14:31:00
8ed2da1c-889e-426b-9073-739b342fcd67,B63322,JetBlue Airways,LAX,Train #123,Wilcox Inc Hotel,498.28,1144.13,2024-11-08T07:52:00
9229bde8-f413-4f29-bf09-249537dc5e80,XE7053,ExpressJet Airlines,YUL,None,"Ford, Russell and Medina Hotel",440.82,1658.75,2024-02-07T21:48:00
8ab18903-72b7-4b14-8e2d-b4a98f06f9de,TS359,Air Transat,LAX,Train #123,None,,756.87,2025-05-02T23:25:00
2607b06d-2f51-438d-b10c-4ed85deffcd7,EK9008,Emirates,LAX,Train #123,None,,311.69,2024-12-04T18:25:00
0451d6f8-a3c1-4620-a6a2-a0d9214df0dd,EY4839,Etihad Airways,SJO,Train #123,"Sanders, Stout and Hernandez Hotel",63.74,381.08,2025-11-16T02:02:00
550df394-395a-4354-8ef4-bfa7117646b2,NW4299,Trego Dugan Aviation,CUN,None,"Smith, Taylor and Raymond Hotel",288.57,653.46,2025-11-10T11:40:00
b2bb14c6-e573-4d98-8c2c-0f1925796056,WO3436,World Airways,MIA,Train #123,Thomas PLC Hotel,188.94,524.33,2024-04-11T06:01:00
bae881cf-b8ee-4ebf-92e8-929af12bf101,US8900,US Airways,LAX,None,Barker-Carrillo Hotel,296.59,1251.12,2025-06-13T17:16:00
bed912f4-b1f9-47d9-9d34-d83d3b5155ea,IB4062,Iberia,DXB,Train #123,"Williams, Brown and Brown Hotel",169.25,1288.66,2024-09-27T04:15:00
fd3121bf-9b8a-450c-80fa-17591d0e3cfb,F88704,"Flair Airlines, Ltd.",LHR,Train #456,None,,1017.49,2024-10-15T23:15:00
04ef1d39-3a67-4490-8c1e-1faa21f06f65,4O9078,ABC Aerolineas S.A. de C.V. dba Interjet,HKG,Train #456,None,,266.01,2025-09-11T08:16:00
a677b9cb-cb44-4858-b94b-91cacc0c2ca9,MG3110,Champion Air,SJO,Train #123,"Steele, Knox and Salazar Hotel",434.94,1901.15,2025-03-31T21:05:00
0226d6b6-2b5c-4b7e-9da4-63bb22a7bc28,LP7547,LAN Peru,LAX,Train #456,"Robinson, Jones and Cantrell Hotel",462.93,832.01,2025-02-15T04:30:00
a594371f-5d33-4814-9638-02f3acd3b95e,OH4331,Comair,CUN,None,Wilson Inc Hotel,182.91,467.0,2024-09-14T19:29:00
aa58be6e-7182-493a-a1f0-d7d7ba17994e,MU7512,China Eastern,LAX,Train #123,Castillo-Johnson Hotel,219.51,1237.25,2024-06-02T22:27:00
c6420669-0108-4aa4-aaac-3f82a1324b05,AC6970,Air Canada,CUN,None,Adams Inc Hotel,433.2,723.01,2025-07-27T14:19:00
9b7f565d-a9b6-495d-b516-f0b74e1ea2c0,AC9962,Air Canada,LAX,Train #456,None,,431.14,2024-01-27T18:18:00
34233283-6e9f-4e07-9628-5b8a20c7afa3,LH5777,Lufthansa German Airlines,LAX,Train #456,Dixon-Young Hotel,255.46,1072.36,2025-11-27T12:26:00
87b3b2b4-b807-4ddb-a505-a31797123a35,XP5305,Xtra Airways,MEX,Train #456,Miller-Cantrell Hotel,149.66,974.95,2024-11-27T21:41:00
0234e065-39b6-4ce3-86fa-4d585eb0add8,TA1233,"TACA International Airlines, S.A.",LAX,Train #456,Grimes-Mendez Hotel,224.66,1344.52,2025-05-07T04:01:00
6f8bfa8d-4c24-4b02-96be-1f3729e5ca3d,HA8956,Hawaiian Airlines,CUN,None,None,,813.46,2025-04-24T12:28:00
173c7854-bb59-478f-b0c3-11bdfc340567,5Y4830,"Atlas Air, Inc",LAX,Train #456,Wells-Meyer Hotel,212.82,1437.83,2025-03-04T12:10:00
adf9430d-837d-4142-8fc1-93c69a37ecbc,CX5377,Cathay Pacific,PTY,None,Alvarez-Hodges Hotel,286.12,644.59,2025-02-11T05:30:00
